ind,country,year,value
IT.NET.BBND,ROU,2008,2517400.0
IT.NET.BBND,SVK,2025,
IT.NET.BBND,SVK,2024,1862034.0
IT.NET.BBND,SVK,2023,1830482.0
IT.NET.BBND,SVK,2022,1860822.0
IT.NET.BBND,SVK,2021,1774670.0
IT.NET.BBND,SVK,2020,1701561.0
IT.NET.BBND,SVK,2019,1590553.0
IT.NET.BBND,SVK,2018,1507524.0
IT.NET.BBND,SVK,2017,1405622.0
IT.NET.BBND,SVK,2016,1336541.0
IT.NET.BBND,SVK,2015,1273812.0
IT.NET.BBND,SVK,2014,1191216.0
IT.NET.BBND,SVK,2013,1109060.0
IT.NET.BBND,SVK,2012,1045490.0
IT.NET.BBND,SVK,2011,953098.0
IT.NET.BBND,SVK,2010,876953.0
IT.NET.BBND,SVK,2009,775056.0
IT.NET.BBND,SVK,2008,604688.0
IT.NET.BBND,SVN,2025,
IT.NET.BBND,SVN,2024,725299.0
IT.NET.BBND,SVN,2023,675376.0
IT.NET.BBND,SVN,2022,677095.0
IT.NET.BBND,SVN,2021,666813.0
IT.NET.BBND,SVN,2020,651603.0
IT.NET.BBND,SVN,2019,627939.0
IT.NET.BBND,SVN,2018,612745.0
IT.NET.BBND,SVN,2017,601820.0
IT.NET.BBND,SVN,2016,589324.0
IT.NET.BBND,SVN,2015,569026.0
IT.NET.BBND,SVN,2014,555815.0
IT.NET.BBND,SVN,2013,524621.0
IT.NET.BBND,SVN,2012,509336.0
IT.NET.BBND,SVN,2011,494372.0
IT.NET.BBND,SVN,2010,470527.0
IT.NET.BBND,SVN,2009,449030.0
IT.NET.BBND,SVN,2008,425294.0
IT.NET.BBND,SWE,2025,
IT.NET.BBND,SWE,2024,4308102.0
IT.NET.BBND,SWE,2023,4298047.0
IT.NET.BBND,SWE,2022,4258839.0
IT.NET.BBND,SWE,2021,4253442.0
IT.NET.BBND,SWE,2020,4179574.0
IT.NET.BBND,SWE,2019,4038725.0
IT.NET.BBND,SWE,2018,3942088.0
IT.NET.BBND,SWE,2017,3854837.0
IT.NET.BBND,SWE,2016,3679768.0
IT.NET.BBND,SWE,2015,3496240.0
IT.NET.BBND,SWE,2014,3281408.0
IT.NET.BBND,SWE,2013,3147615.0
IT.NET.BBND,SWE,2012,3073174.0
IT.NET.BBND,SWE,2011,3027459.0
IT.NET.BBND,SWE,2010,2999537.0
IT.NET.BBND,SWE,2009,2945093.0
IT.NET.BBND,SWE,2008,2902833.0
IT.NET.BBND,UKR,2025,
IT.NET.BBND,UKR,2024,8198227.0
IT.NET.BBND,UKR,2023,8066305.0
IT.NET.BBND,UKR,2022,7190920.0
IT.NET.BBND,UKR,2021,7566286.0
IT.NET.BBND,UKR,2020,7769401.0
IT.NET.BBND,UKR,2019,6784185.0
IT.NET.BBND,UKR,2018,5405125.0
IT.NET.BBND,UKR,2017,5239743.0
IT.NET.BBND,UKR,2016,5125499.0
IT.NET.BBND,UKR,2015,4978813.0
IT.NET.BBND,UKR,2014,3945575.0
IT.NET.BBND,UKR,2013,3996550.0
IT.NET.BBND,UKR,2012,3644976.0
IT.NET.BBND,UKR,2011,3170384.0
IT.NET.BBND,UKR,2010,2955862.0
IT.NET.BBND,UKR,2009,1907697.0
IT.NET.BBND,UKR,2008,1600000.0
IT.NET.USER.ZS,ARM,2025,
IT.NET.USER.ZS,ARM,2024,81.33930206
IT.NET.USER.ZS,ARM,2023,79.99663036
IT.NET.USER.ZS,ARM,2022,77.02767465
IT.NET.USER.ZS,ARM,2021,78.61225758
IT.NET.USER.ZS,ARM,2020,76.50770055
IT.NET.USER.ZS,ARM,2019,66.5439496866159
IT.NET.USER.ZS,ARM,2018,68.2450522610271
IT.NET.USER.ZS,ARM,2017,64.7448843250726
IT.NET.USER.ZS,ARM,2016,64.3460297653742
IT.NET.USER.ZS,ARM,2015,59.1008337674937
IT.NET.USER.ZS,ARM,2014,54.6228058583362
IT.NET.USER.ZS,ARM,2013,41.9
IT.NET.USER.ZS,ARM,2012,37.5
IT.NET.USER.ZS,ARM,2011,32.0
IT.NET.USER.ZS,ARM,2010,25.0
IT.NET.USER.ZS,ARM,2009,15.30000019
IT.NET.USER.ZS,ARM,2008,6.21
IT.NET.USER.ZS,AUT,2025,91.92573373
IT.NET.USER.ZS,AUT,2024,94.91974877
IT.NET.USER.ZS,AUT,2023,95.33467117
IT.NET.USER.ZS,AUT,2022,93.61409139
IT.NET.USER.ZS,AUT,2021,92.52915104
IT.NET.USER.ZS,AUT,2020,87.52942813
IT.NET.USER.ZS,AUT,2019,87.7522047870069
IT.NET.USER.ZS,AUT,2018,87.4791372262556
IT.NET.USER.ZS,AUT,2017,87.9355865856062
IT.NET.USER.ZS,AUT,2016,84.3237425711653
IT.NET.USER.ZS,AUT,2015,83.9401419315026
IT.NET.USER.ZS,AUT,2014,80.9958249574764
IT.NET.USER.ZS,AUT,2013,80.6188
IT.NET.USER.ZS,AUT,2012,80.0299939169903
IT.NET.USER.ZS,AUT,2011,78.7399930986888
IT.NET.USER.ZS,AUT,2010,75.17
IT.NET.USER.ZS,AUT,2009,73.45
IT.NET.USER.ZS,AUT,2008,72.87
IT.NET.USER.ZS,AZE,2025,90.80000181
IT.NET.USER.ZS,AZE,2024,90.43979645
IT.NET.USER.ZS,AZE,2023,89.0
IT.NET.USER.ZS,AZE,2022,88.0
IT.NET.USER.ZS,AZE,2021,85.99998954
IT.NET.USER.ZS,AZE,2020,84.59999573
IT.NET.USER.ZS,AZE,2019,81.0999990651547
IT.NET.USER.ZS,AZE,2018,79.7999954887896
IT.NET.USER.ZS,AZE,2017,79.0
IT.NET.USER.ZS,AZE,2016,78.2
IT.NET.USER.ZS,AZE,2015,77.0
IT.NET.USER.ZS,AZE,2014,75.0000156363396
IT.NET.USER.ZS,AZE,2013,73.000001372
IT.NET.USER.ZS,AZE,2012,54.20000076
IT.NET.USER.ZS,AZE,2011,50.0
IT.NET.USER.ZS,AZE,2010,46.0
IT.NET.USER.ZS,AZE,2009,27.4
IT.NET.USER.ZS,AZE,2008,17.08
IT.NET.USER.ZS,BEL,2025,
IT.NET.USER.ZS,BEL,2024,95.77579144
IT.NET.USER.ZS,BEL,2023,94.62625074
IT.NET.USER.ZS,BEL,2022,94.00783071
IT.NET.USER.ZS,BEL,2021,92.78867618
IT.NET.USER.ZS,BEL,2020,91.52641629
IT.NET.USER.ZS,BEL,2019,90.275428012141
IT.NET.USER.ZS,BEL,2018,88.6473429951691
IT.NET.USER.ZS,BEL,2017,87.6796808175598
IT.NET.USER.ZS,BEL,2016,86.5164766644457
IT.NET.USER.ZS,BEL,2015,85.0529417508701
IT.NET.USER.ZS,BEL,2014,85.0012379539925
IT.NET.USER.ZS,BEL,2013,82.1702
IT.NET.USER.ZS,BEL,2012,80.7199905482042
IT.NET.USER.ZS,BEL,2011,81.6099959955952
IT.NET.USER.ZS,BEL,2010,77.6397855126946
IT.NET.USER.ZS,BEL,2009,74.5441455527336
IT.NET.USER.ZS,BEL,2008,68.8573221425131
IT.NET.USER.ZS,BGR,2025,
IT.NET.USER.ZS,BGR,2024,82.438955
IT.NET.USER.ZS,BGR,2023,80.38956462
IT.NET.USER.ZS,BGR,2022,79.12686326
IT.NET.USER.ZS,BGR,2021,75.27144583
IT.NET.USER.ZS,BGR,2020,70.16248359
IT.NET.USER.ZS,BGR,2019,67.9469809417603
IT.NET.USER.ZS,BGR,2018,64.78201069118
IT.NET.USER.ZS,BGR,2017,63.4101013837926
IT.NET.USER.ZS,BGR,2016,59.825547661014
IT.NET.USER.ZS,BGR,2015,56.6562516053086
IT.NET.USER.ZS,BGR,2014,55.4903766299262
IT.NET.USER.ZS,BGR,2013,53.0615
IT.NET.USER.ZS,BGR,2012,51.8999876658503
IT.NET.USER.ZS,BGR,2011,47.9799930506026
IT.NET.USER.ZS,BGR,2010,46.23
IT.NET.USER.ZS,BGR,2009,45.0
IT.NET.USER.ZS,BGR,2008,39.67
IT.NET.USER.ZS,BLR,2025,
IT.NET.USER.ZS,BLR,2024,94.26182128
IT.NET.USER.ZS,BLR,2023,91.51249979
IT.NET.USER.ZS,BLR,2022,89.50733148
IT.NET.USER.ZS,BLR,2021,86.88841196
IT.NET.USER.ZS,BLR,2020,85.08791245
IT.NET.USER.ZS,BLR,2019,82.7891520910901
IT.NET.USER.ZS,BLR,2018,79.1298866919307
IT.NET.USER.ZS,BLR,2017,74.4364454136036
IT.NET.USER.ZS,BLR,2016,71.1130457603832
IT.NET.USER.ZS,BLR,2015,62.230360906803
IT.NET.USER.ZS,BLR,2014,59.0163187101542
IT.NET.USER.ZS,BLR,2013,54.17
IT.NET.USER.ZS,BLR,2012,46.91
IT.NET.USER.ZS,BLR,2011,39.6488956598961
IT.NET.USER.ZS,BLR,2010,31.8
IT.NET.USER.ZS,BLR,2009,27.43
IT.NET.USER.ZS,BLR,2008,23.0
IT.NET.USER.ZS,CYP,2025,
IT.NET.USER.ZS,CYP,2024,89.60099246
IT.NET.USER.ZS,CYP,2023,91.22110357
IT.NET.USER.ZS,CYP,2022,89.60099194
IT.NET.USER.ZS,CYP,2021,90.75951564
IT.NET.USER.ZS,CYP,2020,90.80194644
IT.NET.USER.ZS,CYP,2019,86.0636299618935
IT.NET.USER.ZS,CYP,2018,84.4335825186889
IT.NET.USER.ZS,CYP,2017,80.743188971932
IT.NET.USER.ZS,CYP,2016,75.9002054030125
IT.NET.USER.ZS,CYP,2015,71.7157409175171
IT.NET.USER.ZS,CYP,2014,69.3286967086473
IT.NET.USER.ZS,CYP,2013,65.4548
IT.NET.USER.ZS,CYP,2012,60.6898684001903
IT.NET.USER.ZS,CYP,2011,56.8598923503507
IT.NET.USER.ZS,CYP,2010,52.99
IT.NET.USER.ZS,CYP,2009,49.81
IT.NET.USER.ZS,CYP,2008,42.31
IT.NET.USER.ZS,CZE,2025,
IT.NET.USER.ZS,CZE,2024,87.68776014
IT.NET.USER.ZS,CZE,2023,85.99404818
IT.NET.USER.ZS,CZE,2022,84.54009378
IT.NET.USER.ZS,CZE,2021,82.67062427
IT.NET.USER.ZS,CZE,2020,81.33889705
IT.NET.USER.ZS,CZE,2019,80.8669444139622
IT.NET.USER.ZS,CZE,2018,80.6881675434288
IT.NET.USER.ZS,CZE,2017,78.7191728513432
IT.NET.USER.ZS,CZE,2016,76.4811986951838
IT.NET.USER.ZS,CZE,2015,75.668838699279
IT.NET.USER.ZS,CZE,2014,74.2317116367383
IT.NET.USER.ZS,CZE,2013,74.1104
IT.NET.USER.ZS,CZE,2012,73.4300078241036
IT.NET.USER.ZS,CZE,2011,70.49
IT.NET.USER.ZS,CZE,2010,68.82
IT.NET.USER.ZS,CZE,2009,64.43
IT.NET.USER.ZS,CZE,2008,62.97
IT.NET.USER.ZS,DEU,2025,
IT.NET.USER.ZS,DEU,2024,93.49999579
IT.NET.USER.ZS,DEU,2023,92.4763763
IT.NET.USER.ZS,DEU,2022,91.62984383
IT.NET.USER.ZS,DEU,2021,91.43060973
IT.NET.USER.ZS,DEU,2020,89.81294133
IT.NET.USER.ZS,DEU,2019,88.1345169091916
IT.NET.USER.ZS,DEU,2018,87.037112092841
IT.NET.USER.ZS,DEU,2017,84.3941537010844
IT.NET.USER.ZS,DEU,2016,84.1652066441212
IT.NET.USER.ZS,DEU,2015,87.5897993525767
IT.NET.USER.ZS,DEU,2014,86.1937006578756
IT.NET.USER.ZS,DEU,2013,84.17
IT.NET.USER.ZS,DEU,2012,82.3499984738392
IT.NET.USER.ZS,DEU,2011,81.26999953602
IT.NET.USER.ZS,DEU,2010,82.0
IT.NET.USER.ZS,DEU,2009,79.0
IT.NET.USER.ZS,DEU,2008,78.0
IT.NET.USER.ZS,DNK,2025,
IT.NET.USER.ZS,DNK,2024,99.76915157
IT.NET.USER.ZS,DNK,2023,98.77559197
IT.NET.USER.ZS,DNK,2022,97.86011812
IT.NET.USER.ZS,DNK,2021,98.8658506
IT.NET.USER.ZS,DNK,2020,96.54914573
IT.NET.USER.ZS,DNK,2019,98.0464347521549
IT.NET.USER.ZS,DNK,2018,97.3192043651002
IT.NET.USER.ZS,DNK,2017,97.0993621555621
IT.NET.USER.ZS,DNK,2016,96.9677852516645
IT.NET.USER.ZS,DNK,2015,96.3305016195436
IT.NET.USER.ZS,DNK,2014,95.9935053764454
IT.NET.USER.ZS,DNK,2013,94.6297
IT.NET.USER.ZS,DNK,2012,92.2600117153012
IT.NET.USER.ZS,DNK,2011,89.8100133895232
IT.NET.USER.ZS,DNK,2010,88.72
IT.NET.USER.ZS,DNK,2009,86.84
IT.NET.USER.ZS,DNK,2008,85.02
IT.NET.USER.ZS,ESP,2025,
IT.NET.USER.ZS,ESP,2024,95.7574516
IT.NET.USER.ZS,ESP,2023,95.44564516
IT.NET.USER.ZS,ESP,2022,94.4855432
IT.NET.USER.ZS,ESP,2021,93.89752157
IT.NET.USER.ZS,ESP,2020,93.20564892
IT.NET.USER.ZS,ESP,2019,90.718665325267
IT.NET.USER.ZS,ESP,2018,86.107235525659
IT.NET.USER.ZS,ESP,2017,84.6022457016524
IT.NET.USER.ZS,ESP,2016,80.5613329432179
IT.NET.USER.ZS,ESP,2015,78.6896318703515
IT.NET.USER.ZS,ESP,2014,76.1867089778712
IT.NET.USER.ZS,ESP,2013,71.635
IT.NET.USER.ZS,ESP,2012,69.8099999420024
IT.NET.USER.ZS,ESP,2011,67.0899993926581
IT.NET.USER.ZS,ESP,2010,65.8
IT.NET.USER.ZS,ESP,2009,62.4
IT.NET.USER.ZS,ESP,2008,59.6
IT.NET.USER.ZS,EST,2025,
IT.NET.USER.ZS,EST,2024,92.23796204
IT.NET.USER.ZS,EST,2023,93.18342241
IT.NET.USER.ZS,EST,2022,91.52016546
IT.NET.USER.ZS,EST,2021,90.97970174
IT.NET.USER.ZS,EST,2020,89.05828666
IT.NET.USER.ZS,EST,2019,90.2289281997919
IT.NET.USER.ZS,EST,2018,89.3570077747426
IT.NET.USER.ZS,EST,2017,88.1024568740199
IT.NET.USER.ZS,EST,2016,87.2402327514547
IT.NET.USER.ZS,EST,2015,88.4097035040431
IT.NET.USER.ZS,EST,2014,84.2415280294352
IT.NET.USER.ZS,EST,2013,80.0043
IT.NET.USER.ZS,EST,2012,78.3899259259259
IT.NET.USER.ZS,EST,2011,76.5
IT.NET.USER.ZS,EST,2010,74.1
IT.NET.USER.ZS,EST,2009,72.5
IT.NET.USER.ZS,EST,2008,70.58
IT.NET.USER.ZS,FIN,2025,
IT.NET.USER.ZS,FIN,2024,93.72405196
IT.NET.USER.ZS,FIN,2023,93.51385075
IT.NET.USER.ZS,FIN,2022,92.98879471
IT.NET.USER.ZS,FIN,2021,92.80806082
IT.NET.USER.ZS,FIN,2020,92.17027106
IT.NET.USER.ZS,FIN,2019,89.6073851129779
IT.NET.USER.ZS,FIN,2018,88.8899599985585
IT.NET.USER.ZS,FIN,2017,87.4689290730615
IT.NET.USER.ZS,FIN,2016,87.7036499599455
IT.NET.USER.ZS,FIN,2015,86.4221333325445
IT.NET.USER.ZS,FIN,2014,86.5303927529377
IT.NET.USER.ZS,FIN,2013,91.5144
IT.NET.USER.ZS,FIN,2012,89.879997974222
IT.NET.USER.ZS,FIN,2011,88.70999491353
IT.NET.USER.ZS,FIN,2010,86.89
IT.NET.USER.ZS,FIN,2009,82.49
IT.NET.USER.ZS,FIN,2008,83.67
IT.NET.USER.ZS,FRA,2025,
IT.NET.USER.ZS,FRA,2024,88.65381638
IT.NET.USER.ZS,FRA,2023,86.83635789
IT.NET.USER.ZS,FRA,2022,85.33331734
IT.NET.USER.ZS,FRA,2021,86.09548575
IT.NET.USER.ZS,FRA,2020,84.70639801
IT.NET.USER.ZS,FRA,2019,83.3397440866883
IT.NET.USER.ZS,FRA,2018,82.0431867788484
IT.NET.USER.ZS,FRA,2017,80.5024597243607
IT.NET.USER.ZS,FRA,2016,79.2698113207547
IT.NET.USER.ZS,FRA,2015,78.0060377071902
IT.NET.USER.ZS,FRA,2014,83.7510996681821
IT.NET.USER.ZS,FRA,2013,81.9198
IT.NET.USER.ZS,FRA,2012,81.44
IT.NET.USER.ZS,FRA,2011,77.8199989926706
IT.NET.USER.ZS,FRA,2010,77.28
IT.NET.USER.ZS,FRA,2009,71.58
IT.NET.USER.ZS,FRA,2008,70.68
IT.NET.USER.ZS,GEO,2025,
IT.NET.USER.ZS,GEO,2024,83.79855689
IT.NET.USER.ZS,GEO,2023,81.88425624
IT.NET.USER.ZS,GEO,2022,78.71127536
IT.NET.USER.ZS,GEO,2021,76.4427093
IT.NET.USER.ZS,GEO,2020,72.53157487
IT.NET.USER.ZS,GEO,2019,68.8467135616978
IT.NET.USER.ZS,GEO,2018,62.7179081974285
IT.NET.USER.ZS,GEO,2017,59.7055045962571
IT.NET.USER.ZS,GEO,2016,58.4592896118725
IT.NET.USER.ZS,GEO,2015,47.5697596438736
IT.NET.USER.ZS,GEO,2014,49.1024547144647
IT.NET.USER.ZS,GEO,2013,43.3
IT.NET.USER.ZS,GEO,2012,36.93999863
IT.NET.USER.ZS,GEO,2011,31.52000046
IT.NET.USER.ZS,GEO,2010,26.9
IT.NET.USER.ZS,GEO,2009,20.06999969
IT.NET.USER.ZS,GEO,2008,10.01000023
IT.NET.USER.ZS,GRC,2025,
IT.NET.USER.ZS,GRC,2024,86.26968886
IT.NET.USER.ZS,GRC,2023,85.0102229
IT.NET.USER.ZS,GRC,2022,83.17066333
IT.NET.USER.ZS,GRC,2021,78.49426371
IT.NET.USER.ZS,GRC,2020,78.11584474
IT.NET.USER.ZS,GRC,2019,75.6712066931757
IT.NET.USER.ZS,GRC,2018,72.2383733920483
IT.NET.USER.ZS,GRC,2017,69.8929706543154
IT.NET.USER.ZS,GRC,2016,69.0879154723892
IT.NET.USER.ZS,GRC,2015,66.8349594911035
IT.NET.USER.ZS,GRC,2014,63.2073404784561
IT.NET.USER.ZS,GRC,2013,59.8663
IT.NET.USER.ZS,GRC,2012,55.0699934418411
IT.NET.USER.ZS,GRC,2011,51.6499951676815
IT.NET.USER.ZS,GRC,2010,44.4
IT.NET.USER.ZS,GRC,2009,42.4
IT.NET.USER.ZS,GRC,2008,38.2
IT.NET.USER.ZS,HRV,2025,
IT.NET.USER.ZS,HRV,2024,83.63240029
IT.NET.USER.ZS,HRV,2023,83.24117599
IT.NET.USER.ZS,HRV,2022,82.07155532
IT.NET.USER.ZS,HRV,2021,81.25396608
IT.NET.USER.ZS,HRV,2020,78.32090004
IT.NET.USER.ZS,HRV,2019,79.0797836757554
IT.NET.USER.ZS,HRV,2018,75.2946259897258
IT.NET.USER.ZS,HRV,2017,67.0961920368478
IT.NET.USER.ZS,HRV,2016,72.6972696701463
IT.NET.USER.ZS,HRV,2015,69.8450359238281
IT.NET.USER.ZS,HRV,2014,68.5678992528467
IT.NET.USER.ZS,HRV,2013,66.7476
IT.NET.USER.ZS,HRV,2012,61.9399731527956
IT.NET.USER.ZS,HRV,2011,57.7899789891444
IT.NET.USER.ZS,HRV,2010,56.55
IT.NET.USER.ZS,HRV,2009,50.58
IT.NET.USER.ZS,HRV,2008,44.24
IT.NET.USER.ZS,HUN,2025,
IT.NET.USER.ZS,HUN,2024,93.77898628
IT.NET.USER.ZS,HUN,2023,91.4500713
IT.NET.USER.ZS,HUN,2022,89.14282688
IT.NET.USER.ZS,HUN,2021,88.64083466
IT.NET.USER.ZS,HUN,2020,84.77115202
IT.NET.USER.ZS,HUN,2019,80.3716936050482
IT.NET.USER.ZS,HUN,2018,76.0743606365063
IT.NET.USER.ZS,HUN,2017,76.7505471201922
IT.NET.USER.ZS,HUN,2016,79.2594121273057
IT.NET.USER.ZS,HUN,2015,72.8347370323805
IT.NET.USER.ZS,HUN,2014,75.6531974544103
IT.NET.USER.ZS,HUN,2013,72.6439
IT.NET.USER.ZS,HUN,2012,70.579998153838
IT.NET.USER.ZS,HUN,2011,68.0199878861296
IT.NET.USER.ZS,HUN,2010,65.0
IT.NET.USER.ZS,HUN,2009,62.0
IT.NET.USER.ZS,HUN,2008,61.0
IT.NET.USER.ZS,IRL,2025,
IT.NET.USER.ZS,IRL,2024,97.18769836
IT.NET.USER.ZS,IRL,2023,96.8660965
IT.NET.USER.ZS,IRL,2022,95.03690338
IT.NET.USER.ZS,IRL,2021,93.50610352
IT.NET.USER.ZS,IRL,2020,91.99989097
IT.NET.USER.ZS,IRL,2019,87.0000552425146
IT.NET.USER.ZS,IRL,2018,87.0001401148942
IT.NET.USER.ZS,IRL,2017,84.1140070623844
IT.NET.USER.ZS,IRL,2016,83.5
IT.NET.USER.ZS,IRL,2015,83.4947916666667
IT.NET.USER.ZS,IRL,2014,83.4917223351728
IT.NET.USER.ZS,IRL,2013,78.2477
IT.NET.USER.ZS,IRL,2012,76.919992540097
IT.NET.USER.ZS,IRL,2011,74.8899729670944
IT.NET.USER.ZS,IRL,2010,69.85
IT.NET.USER.ZS,IRL,2009,67.38
IT.NET.USER.ZS,IRL,2008,65.34
IT.NET.USER.ZS,ITA,2025,
IT.NET.USER.ZS,ITA,2024,89.2207202
IT.NET.USER.ZS,ITA,2023,87.0278292
IT.NET.USER.ZS,ITA,2022,85.06074504
IT.NET.USER.ZS,ITA,2021,74.8623274
IT.NET.USER.ZS,ITA,2020,70.48342785
IT.NET.USER.ZS,ITA,2019,67.8507102874836
IT.NET.USER.ZS,ITA,2018,74.3871829234822
IT.NET.USER.ZS,ITA,2017,63.0773469984291
IT.NET.USER.ZS,ITA,2016,61.3242527666303
IT.NET.USER.ZS,ITA,2015,58.1417349568747
IT.NET.USER.ZS,ITA,2014,55.6384602242293
IT.NET.USER.ZS,ITA,2013,58.4593
IT.NET.USER.ZS,ITA,2012,55.829997993283
IT.NET.USER.ZS,ITA,2011,54.3899983018814
IT.NET.USER.ZS,ITA,2010,53.68
IT.NET.USER.ZS,ITA,2009,48.83
IT.NET.USER.ZS,ITA,2008,44.53
IT.NET.USER.ZS,LTU,2025,
IT.NET.USER.ZS,LTU,2024,89.16116293
IT.NET.USER.ZS,LTU,2023,88.50287484
IT.NET.USER.ZS,LTU,2022,87.72420219
IT.NET.USER.ZS,LTU,2021,86.93054425
IT.NET.USER.ZS,LTU,2020,83.05554724
IT.NET.USER.ZS,LTU,2019,81.5818683764046
IT.NET.USER.ZS,LTU,2018,79.7225827680518
IT.NET.USER.ZS,LTU,2017,77.6152565124514
IT.NET.USER.ZS,LTU,2016,74.3766455618662
IT.NET.USER.ZS,LTU,2015,71.3780590101754
IT.NET.USER.ZS,LTU,2014,72.1335378644566
IT.NET.USER.ZS,LTU,2013,68.4529
IT.NET.USER.ZS,LTU,2012,67.2299893276414
IT.NET.USER.ZS,LTU,2011,63.6399774002179
IT.NET.USER.ZS,LTU,2010,62.12
IT.NET.USER.ZS,LTU,2009,59.76
IT.NET.USER.ZS,LTU,2008,55.22
IT.NET.USER.ZS,LUX,2025,99.12902211
IT.NET.USER.ZS,LUX,2024,98.7606147
IT.NET.USER.ZS,LUX,2023,99.34785707
IT.NET.USER.ZS,LUX,2022,98.24203749
IT.NET.USER.ZS,LUX,2021,98.66086333
IT.NET.USER.ZS,LUX,2020,98.45962893
IT.NET.USER.ZS,LUX,2019,97.120635693272
IT.NET.USER.ZS,LUX,2018,97.061298705829
IT.NET.USER.ZS,LUX,2017,97.3629603241751
IT.NET.USER.ZS,LUX,2016,98.1366986657616
IT.NET.USER.ZS,LUX,2015,96.3767141704759
IT.NET.USER.ZS,LUX,2014,94.6702052774766
IT.NET.USER.ZS,LUX,2013,93.7765
IT.NET.USER.ZS,LUX,2012,91.9499237417387
IT.NET.USER.ZS,LUX,2011,90.0298585646936
IT.NET.USER.ZS,LUX,2010,90.62
IT.NET.USER.ZS,LUX,2009,87.31
IT.NET.USER.ZS,LUX,2008,82.23
IT.NET.USER.ZS,LVA,2025,
IT.NET.USER.ZS,LVA,2024,92.70757011
IT.NET.USER.ZS,LVA,2023,92.18791291
IT.NET.USER.ZS,LVA,2022,91.03009059
IT.NET.USER.ZS,LVA,2021,91.17964988
IT.NET.USER.ZS,LVA,2020,88.89796078
IT.NET.USER.ZS,LVA,2019,86.13545644343
IT.NET.USER.ZS,LVA,2018,83.5771748630956
IT.NET.USER.ZS,LVA,2017,80.1140770037369
IT.NET.USER.ZS,LVA,2016,79.8420977843089
IT.NET.USER.ZS,LVA,2015,79.2005829239344
IT.NET.USER.ZS,LVA,2014,75.8261041383556
IT.NET.USER.ZS,LVA,2013,75.2344
IT.NET.USER.ZS,LVA,2012,73.1199437663748
IT.NET.USER.ZS,LVA,2011,69.7499545592245
IT.NET.USER.ZS,LVA,2010,68.42
IT.NET.USER.ZS,LVA,2009,66.84
IT.NET.USER.ZS,LVA,2008,63.41
IT.NET.USER.ZS,MDA,2025,
IT.NET.USER.ZS,MDA,2024,77.3687973
IT.NET.USER.ZS,MDA,2023,76.50330353
IT.NET.USER.ZS,MDA,2022,74.91899872
IT.NET.USER.ZS,MDA,2021,74.91899872
IT.NET.USER.ZS,MDA,2020,74.11830139
IT.NET.USER.ZS,MDA,2019,73.32610321
IT.NET.USER.ZS,MDA,2018,72.54239655
IT.NET.USER.ZS,MDA,2017,71.76709747
IT.NET.USER.ZS,MDA,2016,70.9999991066624
IT.NET.USER.ZS,MDA,2015,69.0000044661932
IT.NET.USER.ZS,MDA,2014,66.9999982002077
IT.NET.USER.ZS,MDA,2013,37.43999863
IT.NET.USER.ZS,MDA,2012,34.65000153
IT.NET.USER.ZS,MDA,2011,32.06999969
IT.NET.USER.ZS,MDA,2010,29.68000031
IT.NET.USER.ZS,MDA,2009,27.5
IT.NET.USER.ZS,MDA,2008,23.39
IT.NET.USER.ZS,MLT,2025,
IT.NET.USER.ZS,MLT,2024,93.86029816
IT.NET.USER.ZS,MLT,2023,92.07266941
IT.NET.USER.ZS,MLT,2022,91.54062209
IT.NET.USER.ZS,MLT,2021,87.46977742
IT.NET.USER.ZS,MLT,2020,86.85876183
IT.NET.USER.ZS,MLT,2019,85.7785963798031
IT.NET.USER.ZS,MLT,2018,81.6580442928014
IT.NET.USER.ZS,MLT,2017,81.0119110762945
IT.NET.USER.ZS,MLT,2016,78.0751488032182
IT.NET.USER.ZS,MLT,2015,75.9600189752747
IT.NET.USER.ZS,MLT,2014,73.1141157845193
IT.NET.USER.ZS,MLT,2013,68.9138
IT.NET.USER.ZS,MLT,2012,68.1998742928975
IT.NET.USER.ZS,MLT,2011,68.0198237885462
IT.NET.USER.ZS,MLT,2010,63.0
IT.NET.USER.ZS,MLT,2009,58.86
IT.NET.USER.ZS,MLT,2008,50.08
IT.NET.USER.ZS,NLD,2025,
IT.NET.USER.ZS,NLD,2024,97.00679779
IT.NET.USER.ZS,NLD,2023,97.00680272
IT.NET.USER.ZS,NLD,2022,92.51968504
IT.NET.USER.ZS,NLD,2021,92.05298013
IT.NET.USER.ZS,NLD,2020,91.33333333
IT.NET.USER.ZS,NLD,2019,93.2885906040269
IT.NET.USER.ZS,NLD,2018,91.8918918918919
IT.NET.USER.ZS,NLD,2017,93.1972789115646
IT.NET.USER.ZS,NLD,2016,90.4109589041096
IT.NET.USER.ZS,NLD,2015,91.7241379310345
IT.NET.USER.ZS,NLD,2014,91.6666666666667
IT.NET.USER.ZS,NLD,2013,93.9564
IT.NET.USER.ZS,NLD,2012,92.859992359525
IT.NET.USER.ZS,NLD,2011,91.4199957622284
IT.NET.USER.ZS,NLD,2010,90.72
IT.NET.USER.ZS,NLD,2009,89.63
IT.NET.USER.ZS,NLD,2008,87.42
IT.NET.USER.ZS,POL,2025,
IT.NET.USER.ZS,POL,2024,88.58496367
IT.NET.USER.ZS,POL,2023,86.414744
IT.NET.USER.ZS,POL,2022,86.94113479
IT.NET.USER.ZS,POL,2021,85.37490906
IT.NET.USER.ZS,POL,2020,83.18488715
