country,year,variable,value,indicator_code
POL,2023,labor_force_advanced_education,81.552,
PRT,2010,labor_force_advanced_education,83.004,
PRT,2011,labor_force_advanced_education,81.923,
PRT,2012,labor_force_advanced_education,80.594,
PRT,2013,labor_force_advanced_education,79.646,
PRT,2014,labor_force_advanced_education,81.918,
PRT,2015,labor_force_advanced_education,82.368,
PRT,2016,labor_force_advanced_education,82.993,
PRT,2017,labor_force_advanced_education,82.356,
PRT,2018,labor_force_advanced_education,83.5,
PRT,2019,labor_force_advanced_education,83.778,
PRT,2020,labor_force_advanced_education,82.427,
PRT,2021,labor_force_advanced_education,83.723,
PRT,2022,labor_force_advanced_education,82.546,
PRT,2023,labor_force_advanced_education,82.026,
ROU,2010,labor_force_advanced_education,80.715,
ROU,2011,labor_force_advanced_education,80.547,
ROU,2012,labor_force_advanced_education,80.32,
ROU,2013,labor_force_advanced_education,80.498,
ROU,2014,labor_force_advanced_education,80.341,
ROU,2015,labor_force_advanced_education,81.953,
ROU,2016,labor_force_advanced_education,81.669,
ROU,2017,labor_force_advanced_education,82.739,
ROU,2018,labor_force_advanced_education,82.622,
ROU,2019,labor_force_advanced_education,82.559,
ROU,2020,labor_force_advanced_education,82.15,
ROU,2021,labor_force_advanced_education,81.842,
ROU,2022,labor_force_advanced_education,82.945,
ROU,2023,labor_force_advanced_education,82.135,
SVK,2010,labor_force_advanced_education,,
SVK,2011,labor_force_advanced_education,75.941,
SVK,2012,labor_force_advanced_education,75.047,
SVK,2013,labor_force_advanced_education,74.696,
SVK,2014,labor_force_advanced_education,74.214,
SVK,2015,labor_force_advanced_education,74.118,
SVK,2016,labor_force_advanced_education,74.347,
SVK,2017,labor_force_advanced_education,74.069,
SVK,2018,labor_force_advanced_education,73.706,
SVK,2019,labor_force_advanced_education,74.754,
SVK,2020,labor_force_advanced_education,74.576,
SVK,2021,labor_force_advanced_education,78.504,
SVK,2022,labor_force_advanced_education,79.506,
SVK,2023,labor_force_advanced_education,80.085,
SVN,2010,labor_force_advanced_education,79.491,
SVN,2011,labor_force_advanced_education,79.513,
SVN,2012,labor_force_advanced_education,77.834,
SVN,2013,labor_force_advanced_education,76.536,
SVN,2014,labor_force_advanced_education,77.023,
SVN,2015,labor_force_advanced_education,77.059,
SVN,2016,labor_force_advanced_education,78.115,
SVN,2017,labor_force_advanced_education,79.898,
SVN,2018,labor_force_advanced_education,80.063,
SVN,2019,labor_force_advanced_education,80.464,
SVN,2020,labor_force_advanced_education,80.168,
SVN,2021,labor_force_advanced_education,79.308,
SVN,2022,labor_force_advanced_education,79.313,
SVN,2023,labor_force_advanced_education,80.17,
SWE,2010,labor_force_advanced_education,83.075,
SWE,2011,labor_force_advanced_education,82.528,
SWE,2012,labor_force_advanced_education,82.748,
SWE,2013,labor_force_advanced_education,83.02,
SWE,2014,labor_force_advanced_education,83.282,
SWE,2015,labor_force_advanced_education,83.393,
SWE,2016,labor_force_advanced_education,83.54,
SWE,2017,labor_force_advanced_education,83.581,
SWE,2018,labor_force_advanced_education,83.571,
SWE,2019,labor_force_advanced_education,83.944,
SWE,2020,labor_force_advanced_education,83.529,
SWE,2021,labor_force_advanced_education,77.836,
SWE,2022,labor_force_advanced_education,78.467,
SWE,2023,labor_force_advanced_education,77.829,
UKR,2010,labor_force_advanced_education,,
UKR,2011,labor_force_advanced_education,,
UKR,2012,labor_force_advanced_education,,
UKR,2013,labor_force_advanced_education,,
UKR,2014,labor_force_advanced_education,73.13,
UKR,2015,labor_force_advanced_education,73.54,
UKR,2016,labor_force_advanced_education,72.51,
UKR,2017,labor_force_advanced_education,72.15,
UKR,2018,labor_force_advanced_education,72.926,
UKR,2019,labor_force_advanced_education,67.695,
UKR,2020,labor_force_advanced_education,66.546,
UKR,2021,labor_force_advanced_education,66.506,
UKR,2022,labor_force_advanced_education,,
UKR,2023,labor_force_advanced_education,,
ARM,2010,secure_internet_servers,9.85286389910667,
ARM,2011,secure_internet_servers,17.8341424749827,
ARM,2012,secure_internet_servers,28.7688899176615,
ARM,2013,secure_internet_servers,52.2832561217737,
ARM,2014,secure_internet_servers,60.3888778286549,
ARM,2015,secure_internet_servers,74.5523530586434,
ARM,2016,secure_internet_servers,186.144437389299,
ARM,2017,secure_internet_servers,268.174800295361,
ARM,2018,secure_internet_servers,333.108790838666,
ARM,2019,secure_internet_servers,477.974683544304,
ARM,2020,secure_internet_servers,587.877764646294,
ARM,2021,secure_internet_servers,712.95952469365,
ARM,2022,secure_internet_servers,862.185100363734,
ARM,2023,secure_internet_servers,1177.00637587289,
AUT,2010,secure_internet_servers,690.149608939135,
AUT,2011,secure_internet_servers,1068.4439268925,
AUT,2012,secure_internet_servers,1613.40623020831,
AUT,2013,secure_internet_servers,1857.46801554702,
AUT,2014,secure_internet_servers,2345.32706103046,
AUT,2015,secure_internet_servers,3081.90763093797,
AUT,2016,secure_internet_servers,4449.98024418463,
AUT,2017,secure_internet_servers,7431.71463561626,
AUT,2018,secure_internet_servers,16705.0109377038,
AUT,2019,secure_internet_servers,26298.32250741,
AUT,2020,secure_internet_servers,33802.6911703487,
AUT,2021,secure_internet_servers,39775.2427840872,
AUT,2022,secure_internet_servers,39544.447259748,
AUT,2023,secure_internet_servers,42281.0014410145,
AZE,2010,secure_internet_servers,2.5402205264839,
AZE,2011,secure_internet_servers,4.90565766227752,
AZE,2012,secure_internet_servers,10.7575649348135,
AZE,2013,secure_internet_servers,16.7785217081682,
AZE,2014,secure_internet_servers,22.9678222907225,
AZE,2015,secure_internet_servers,33.2665204805178,
AZE,2016,secure_internet_servers,101.867098894711,
AZE,2017,secure_internet_servers,259.487663578963,
AZE,2018,secure_internet_servers,329.383845965868,
AZE,2019,secure_internet_servers,368.804432197295,
AZE,2020,secure_internet_servers,299.312769558593,
AZE,2021,secure_internet_servers,416.857784025055,
AZE,2022,secure_internet_servers,544.580248233146,
AZE,2023,secure_internet_servers,549.736368813028,
BEL,2010,secure_internet_servers,401.814092422381,
BEL,2011,secure_internet_servers,597.920107727085,
BEL,2012,secure_internet_servers,957.330070986299,
BEL,2013,secure_internet_servers,1260.55085185082,
BEL,2014,secure_internet_servers,1610.03731179171,
BEL,2015,secure_internet_servers,2038.46021481266,
BEL,2016,secure_internet_servers,3047.27862045911,
BEL,2017,secure_internet_servers,8300.54404519041,
BEL,2018,secure_internet_servers,13973.2427973124,
BEL,2019,secure_internet_servers,19655.5307781892,
BEL,2020,secure_internet_servers,24215.3210215031,
BEL,2021,secure_internet_servers,28369.365438783,
BEL,2022,secure_internet_servers,30850.8151822613,
BEL,2023,secure_internet_servers,33643.2314340463,
BGR,2010,secure_internet_servers,62.3343693999634,
BGR,2011,secure_internet_servers,101.383607264129,
BGR,2012,secure_internet_servers,251.714781283261,
BGR,2013,secure_internet_servers,327.23440835586,
BGR,2014,secure_internet_servers,648.752850752067,
BGR,2015,secure_internet_servers,698.717466862823,
BGR,2016,secure_internet_servers,4180.50752965671,
BGR,2017,secure_internet_servers,33602.2746046575,
BGR,2018,secure_internet_servers,40013.7211699711,
BGR,2019,secure_internet_servers,42421.4331982313,
BGR,2020,secure_internet_servers,50889.4016757914,
BGR,2021,secure_internet_servers,55100.7245553879,
BGR,2022,secure_internet_servers,57819.5501165721,
BGR,2023,secure_internet_servers,54104.3676383629,
BLR,2010,secure_internet_servers,5.06124315097815,
BLR,2011,secure_internet_servers,9.08933046829182,
BLR,2012,secure_internet_servers,25.5111870260053,
BLR,2013,secure_internet_servers,38.7580029716587,
BLR,2014,secure_internet_servers,61.2794709009828,
BLR,2015,secure_internet_servers,107.91584382157,
BLR,2016,secure_internet_servers,440.472390005723,
BLR,2017,secure_internet_servers,2269.27000337985,
BLR,2018,secure_internet_servers,3436.88303102571,
BLR,2019,secure_internet_servers,5750.67852061592,
BLR,2020,secure_internet_servers,7550.57168736045,
BLR,2021,secure_internet_servers,9313.43277164358,
BLR,2022,secure_internet_servers,10278.4211348179,
BLR,2023,secure_internet_servers,11946.8772968583,
CYP,2010,secure_internet_servers,272.207523213006,
CYP,2011,secure_internet_servers,398.60688203068,
CYP,2012,secure_internet_servers,1467.31113946578,
CYP,2013,secure_internet_servers,947.719181177385,
CYP,2014,secure_internet_servers,2326.50829879489,
CYP,2015,secure_internet_servers,2263.21892051018,
CYP,2016,secure_internet_servers,4304.3798782972,
CYP,2017,secure_internet_servers,16331.3467939646,
CYP,2018,secure_internet_servers,5963.46844390303,
CYP,2019,secure_internet_servers,7658.52342984337,
CYP,2020,secure_internet_servers,23168.4158228047,
CYP,2021,secure_internet_servers,55321.8720892365,
CYP,2022,secure_internet_servers,58909.2438615862,
CYP,2023,secure_internet_servers,557174.254410488,
CZE,2010,secure_internet_servers,305.506467667391,
CZE,2011,secure_internet_servers,470.079900244739,
CZE,2012,secure_internet_servers,834.666487802766,
CZE,2013,secure_internet_servers,1079.86553895505,
CZE,2014,secure_internet_servers,1417.62547116024,
CZE,2015,secure_internet_servers,2048.8222188023,
CZE,2016,secure_internet_servers,11991.389254095,
CZE,2017,secure_internet_servers,25419.9420488373,
CZE,2018,secure_internet_servers,42344.5953726121,
CZE,2019,secure_internet_servers,56186.8725912141,
CZE,2020,secure_internet_servers,67601.7572863652,
CZE,2021,secure_internet_servers,75932.7348813586,
CZE,2022,secure_internet_servers,85606.0624517083,
CZE,2023,secure_internet_servers,80152.0281309664,
DEU,2010,secure_internet_servers,1049.31794333683,
DEU,2011,secure_internet_servers,1471.90314571602,
DEU,2012,secure_internet_servers,2194.9044898179,
DEU,2013,secure_internet_servers,2601.18328828955,
DEU,2014,secure_internet_servers,3352.78609576143,
DEU,2015,secure_internet_servers,4297.92588653237,
DEU,2016,secure_internet_servers,11624.9602042748,
DEU,2017,secure_internet_servers,34181.2784354313,
DEU,2018,secure_internet_servers,56406.6207107244,
DEU,2019,secure_internet_servers,77970.0331298817,
DEU,2020,secure_internet_servers,97517.56929049,
DEU,2021,secure_internet_servers,113297.576359309,
DEU,2022,secure_internet_servers,125945.033165177,
DEU,2023,secure_internet_servers,138947.387415662,
DNK,2010,secure_internet_servers,1588.05036264689,
DNK,2011,secure_internet_servers,2368.15896105463,
DNK,2012,secure_internet_servers,3064.43340083969,
DNK,2013,secure_internet_servers,3458.45684328857,
DNK,2014,secure_internet_servers,4349.80220520158,
DNK,2015,secure_internet_servers,6004.944503221,
DNK,2016,secure_internet_servers,24041.3337267218,
DNK,2017,secure_internet_servers,43757.82743392,
DNK,2018,secure_internet_servers,123154.440492982,
DNK,2019,secure_internet_servers,277330.575592896,
DNK,2020,secure_internet_servers,277081.814259482,
DNK,2021,secure_internet_servers,259654.486554193,
DNK,2022,secure_internet_servers,258760.024712703,
DNK,2023,secure_internet_servers,261262.408036924,
ESP,2010,secure_internet_servers,207.055442100404,
ESP,2011,secure_internet_servers,265.003964148667,
ESP,2012,secure_internet_servers,403.629824906669,
ESP,2013,secure_internet_servers,488.496776374025,
ESP,2014,secure_internet_servers,626.120125999734,
ESP,2015,secure_internet_servers,890.003238314135,
ESP,2016,secure_internet_servers,2764.10124822262,
ESP,2017,secure_internet_servers,7250.46311851917,
ESP,2018,secure_internet_servers,11306.5682447896,
ESP,2019,secure_internet_servers,17700.6267665434,
ESP,2020,secure_internet_servers,21589.3884182375,
ESP,2021,secure_internet_servers,24984.2229191447,
ESP,2022,secure_internet_servers,27046.3366105902,
ESP,2023,secure_internet_servers,28736.5679302373,
EST,2010,secure_internet_servers,535.496348035074,
EST,2011,secure_internet_servers,730.730376311077,
EST,2012,secure_internet_servers,1255.76852126263,
EST,2013,secure_internet_servers,1613.81247453522,
EST,2014,secure_internet_servers,2194.67572430004,
EST,2015,secure_internet_servers,3120.70712714772,
EST,2016,secure_internet_servers,10786.6756853297,
EST,2017,secure_internet_servers,29131.217625233,
EST,2018,secure_internet_servers,48893.4376316683,
EST,2019,secure_internet_servers,83313.1107289332,
EST,2020,secure_internet_servers,84354.3769866162,
EST,2021,secure_internet_servers,96297.9325765704,
EST,2022,secure_internet_servers,104101.301859375,
EST,2023,secure_internet_servers,112224.017467886,
FIN,2010,secure_internet_servers,1017.4607223244,
FIN,2011,secure_internet_servers,1581.02634759344,
FIN,2012,secure_internet_servers,2205.22053036487,
FIN,2013,secure_internet_servers,2525.47724091979,
FIN,2014,secure_internet_servers,3008.87373313471,
FIN,2015,secure_internet_servers,3395.18108392853,
FIN,2016,secure_internet_servers,7131.36291119889,
FIN,2017,secure_internet_servers,22324.1144951885,
FIN,2018,secure_internet_servers,33999.120663944,
FIN,2019,secure_internet_servers,57692.6350775481,
FIN,2020,secure_internet_servers,81650.5089118576,
FIN,2021,secure_internet_servers,104960.876315666,
FIN,2022,secure_internet_servers,131286.012181913,
FIN,2023,secure_internet_servers,153868.49826224,
FRA,2010,secure_internet_servers,278.057105310965,
FRA,2011,secure_internet_servers,401.418225021017,
FRA,2012,secure_internet_servers,622.48640329988,
FRA,2013,secure_internet_servers,821.359069250837,
FRA,2014,secure_internet_servers,1188.96912080874,
FRA,2015,secure_internet_servers,1898.47153356589,
FRA,2016,secure_internet_servers,6688.01787132278,
FRA,2017,secure_internet_servers,14819.4761291503,
FRA,2018,secure_internet_servers,20362.9338827691,
FRA,2019,secure_internet_servers,29255.7243091748,
FRA,2020,secure_internet_servers,36107.8390576723,
FRA,2021,secure_internet_servers,39644.0530743928,
FRA,2022,secure_internet_servers,47412.4923060694,
FRA,2023,secure_internet_servers,52082.5872535037,
GEO,2010,secure_internet_servers,9.50697111861399,
GEO,2011,secure_internet_servers,14.9077278200297,
GEO,2012,secure_internet_servers,43.7129278168155,
GEO,2013,secure_internet_servers,63.7496409039215,
GEO,2014,secure_internet_servers,83.077603084787,
GEO,2015,secure_internet_servers,118.64892695199,
GEO,2016,secure_internet_servers,406.706362566918,
GEO,2017,secure_internet_servers,2360.24424866497,
GEO,2018,secure_internet_servers,2182.17981301199,
GEO,2019,secure_internet_servers,2776.4927378143,
GEO,2020,secure_internet_servers,3497.44648799425,
GEO,2021,secure_internet_servers,3725.11533970949,
GEO,2022,secure_internet_servers,4942.75827999554,
GEO,2023,secure_internet_servers,5251.80710018051,
GRC,2010,secure_internet_servers,63.9311392394137,
GRC,2011,secure_internet_servers,92.8419069817744,
GRC,2012,secure_internet_servers,162.335736922308,
GRC,2013,secure_internet_servers,212.490211086681,
GRC,2014,secure_internet_servers,277.808048593089,
GRC,2015,secure_internet_servers,409.948060615756,
GRC,2016,secure_internet_servers,1411.84492794199,
GRC,2017,secure_internet_servers,3695.69375338864,
GRC,2018,secure_internet_servers,5035.36701512231,
GRC,2019,secure_internet_servers,6647.33991681452,
GRC,2020,secure_internet_servers,8907.70838312568,
GRC,2021,secure_internet_servers,11384.3924146816,
GRC,2022,secure_internet_servers,13068.1749587664,
GRC,2023,secure_internet_servers,14229.661985464,
HRV,2010,secure_internet_servers,117.799697212873,
HRV,2011,secure_internet_servers,172.638462354303,
HRV,2012,secure_internet_servers,313.587934187845,
HRV,2013,secure_internet_servers,398.920905959061,
HRV,2014,secure_internet_servers,505.045937283862,
HRV,2015,secure_internet_servers,643.587906231747,
HRV,2016,secure_internet_servers,1752.91773510075,
HRV,2017,secure_internet_servers,14908.4217451991,
HRV,2018,secure_internet_servers,20040.4886211932,
HRV,2019,secure_internet_servers,23423.1109107989,
HRV,2020,secure_internet_servers,23114.2663416284,
HRV,2021,secure_internet_servers,25479.3720309535,
HRV,2022,secure_internet_servers,29826.9470627582,
HRV,2023,secure_internet_servers,29421.5643448716,
HUN,2010,secure_internet_servers,167.699614290887,
HUN,2011,secure_internet_servers,217.815830698133,
HUN,2012,secure_internet_servers,393.130815185978,
HUN,2013,secure_internet_servers,516.472944576447,
HUN,2014,secure_internet_servers,670.393015871595,
HUN,2015,secure_internet_servers,930.825479918614,
HUN,2016,secure_internet_servers,4148.87463875886,
HUN,2017,secure_internet_servers,13712.8966738756,
HUN,2018,secure_internet_servers,19379.9008629269,
HUN,2019,secure_internet_servers,26447.1020825133,
HUN,2020,secure_internet_servers,33083.571663234,
HUN,2021,secure_internet_servers,42102.778838019,
HUN,2022,secure_internet_servers,51406.6835924429,
HUN,2023,secure_internet_servers,53717.7865400025,
IRL,2010,secure_internet_servers,959.397213471911,
IRL,2011,secure_internet_servers,1508.05094404382,
IRL,2012,secure_internet_servers,2466.77217013119,
IRL,2013,secure_internet_servers,2641.75737096805,
IRL,2014,secure_internet_servers,2807.79949074014,
IRL,2015,secure_internet_servers,3194.41458099255,
IRL,2016,secure_internet_servers,11725.2277164193,
IRL,2017,secure_internet_servers,38437.1028566871,
IRL,2018,secure_internet_servers,69157.3047242336,
IRL,2019,secure_internet_servers,94607.6886844775,
IRL,2020,secure_internet_servers,114566.465340423,
IRL,2021,secure_internet_servers,113930.009969504,
IRL,2022,secure_internet_servers,134764.070843587,
IRL,2023,secure_internet_servers,150045.406586781,
ITA,2010,secure_internet_servers,125.912314710843,
ITA,2011,secure_internet_servers,188.349075374465,
ITA,2012,secure_internet_servers,300.010398521898,
ITA,2013,secure_internet_servers,374.504989611205,
ITA,2014,secure_internet_servers,496.89404336723,
ITA,2015,secure_internet_servers,633.243402476241,
ITA,2016,secure_internet_servers,1316.22234853891,
ITA,2017,secure_internet_servers,7813.04008389552,
ITA,2018,secure_internet_servers,12313.6246863563,
ITA,2019,secure_internet_servers,15313.1771774623,
ITA,2020,secure_internet_servers,20677.1830094764,
ITA,2021,secure_internet_servers,24823.3931231798,
ITA,2022,secure_internet_servers,28070.9043211973,
ITA,2023,secure_internet_servers,30239.3103644089,
LTU,2010,secure_internet_servers,177.252184334523,
LTU,2011,secure_internet_servers,249.990505644601,
LTU,2012,secure_internet_servers,449.62780252106,
LTU,2013,secure_internet_servers,635.542422963276,
LTU,2014,secure_internet_servers,751.722783158277,
LTU,2015,secure_internet_servers,1182.71078135515,
LTU,2016,secure_internet_servers,4363.77538164788,
LTU,2017,secure_internet_servers,12992.8562860075,
LTU,2018,secure_internet_servers,18152.6674233825,
LTU,2019,secure_internet_servers,31265.1075793047,
LTU,2020,secure_internet_servers,46868.5784678097,
LTU,2021,secure_internet_servers,53718.8699534963,
LTU,2022,secure_internet_servers,66487.2888104734,
LTU,2023,secure_internet_servers,96899.7957573953,
LUX,2010,secure_internet_servers,1195.37708623876,
LUX,2011,secure_internet_servers,1543.36766683322,
LUX,2012,secure_internet_servers,2320.38663065547,
LUX,2013,secure_internet_servers,3248.30683156655,
LUX,2014,secure_internet_servers,4513.59741443309,
LUX,2015,secure_internet_servers,5500.31249780549,
LUX,2016,secure_internet_servers,11473.9507984344,
LUX,2017,secure_internet_servers,43014.3409084811,
LUX,2018,secure_internet_servers,43151.5749650465,
LUX,2019,secure_internet_servers,39864.4518315293,
LUX,2020,secure_internet_servers,44903.4689627058,
LUX,2021,secure_internet_servers,49199.7675232477,
LUX,2022,secure_internet_servers,63898.0375224122,
LUX,2023,secure_internet_servers,60480.4705670513,
LVA,2010,secure_internet_servers,227.407624591489,
LVA,2011,secure_internet_servers,326.745185849069,
LVA,2012,secure_internet_servers,560.875654211557,
LVA,2013,secure_internet_servers,710.507108300661,
LVA,2014,secure_internet_servers,914.844250775662,
LVA,2015,secure_internet_servers,1312.75072350466,
LVA,2016,secure_internet_servers,2938.44923571231,
LVA,2017,secure_internet_servers,11948.0107586673,
LVA,2018,secure_internet_servers,14504.1392214714,
LVA,2019,secure_internet_servers,19857.6461133794,
LVA,2020,secure_internet_servers,20328.8801751586,
LVA,2021,secure_internet_servers,22572.6854480523,
LVA,2022,secure_internet_servers,22271.1389855075,
LVA,2023,secure_internet_servers,26170.1408030595,
MDA,2010,secure_internet_servers,13.2757862933795,
MDA,2011,secure_internet_servers,24.1199790680529,
MDA,2012,secure_internet_servers,45.449396641779,
MDA,2013,secure_internet_servers,58.750338339002,
MDA,2014,secure_internet_servers,82.9304906020859,
MDA,2015,secure_internet_servers,127.292947970682,
MDA,2016,secure_internet_servers,660.676815594827,
MDA,2017,secure_internet_servers,3655.28462838666,
MDA,2018,secure_internet_servers,3919.17414394118,
MDA,2019,secure_internet_servers,4526.64640810983,
MDA,2020,secure_internet_servers,5580.36984892586,
MDA,2021,secure_internet_servers,6661.50706773881,
MDA,2022,secure_internet_servers,8416.33533097055,
MDA,2023,secure_internet_servers,11525.8344613825,
MLT,2010,secure_internet_servers,1654.97408976425,
MLT,2011,secure_internet_servers,2039.55144282049,
MLT,2012,secure_internet_servers,2597.44588456008,
MLT,2013,secure_internet_servers,2608.2248534639,
MLT,2014,secure_internet_servers,2874.40510656753,
MLT,2015,secure_internet_servers,3534.28481383098,
MLT,2016,secure_internet_servers,3240.88843907108,
MLT,2017,secure_internet_servers,14129.555175913,
MLT,2018,secure_internet_servers,14436.777618655,
MLT,2019,secure_internet_servers,10843.1630919684,
MLT,2020,secure_internet_servers,14442.5692059982,
MLT,2021,secure_internet_servers,6185.4675287079,
MLT,2022,secure_internet_servers,5102.49231331186,
MLT,2023,secure_internet_servers,4823.18311994457,
NLD,2010,secure_internet_servers,2084.81363728119,
NLD,2011,secure_internet_servers,3200.84844768555,
NLD,2012,secure_internet_servers,4852.83105983768,
NLD,2013,secure_internet_servers,5668.32607017006,
NLD,2014,secure_internet_servers,7204.7401341286,
NLD,2015,secure_internet_servers,9728.85177813382,
NLD,2016,secure_internet_servers,24130.7940652181,
NLD,2017,secure_internet_servers,70412.1276055238,
NLD,2018,secure_internet_servers,100581.523830836,
NLD,2019,secure_internet_servers,130279.470464876,
NLD,2020,secure_internet_servers,136862.999168649,
NLD,2021,secure_internet_servers,164133.506993994,
NLD,2022,secure_internet_servers,181183.789690312,
NLD,2023,secure_internet_servers,194962.867894191,
POL,2010,secure_internet_servers,155.009645190624,
POL,2011,secure_internet_servers,227.384652205914,
POL,2012,secure_internet_servers,399.283674893658,
POL,2013,secure_internet_servers,517.741811845554,
POL,2014,secure_internet_servers,681.131761020643,
POL,2015,secure_internet_servers,955.841788900726,
POL,2016,secure_internet_servers,2492.48836327396,
POL,2017,secure_internet_servers,6534.93448528243,
POL,2018,secure_internet_servers,16227.0719359574,
POL,2019,secure_internet_servers,20606.063798754,
POL,2020,secure_internet_servers,25438.6771123423,
POL,2021,secure_internet_servers,31394.3768568545,
POL,2022,secure_internet_servers,34772.62853538,
POL,2023,secure_internet_servers,37340.960521191,
PRT,2010,secure_internet_servers,162.393243230462,
PRT,2011,secure_internet_servers,213.685737992491,
PRT,2012,secure_internet_servers,358.255433937013,
PRT,2013,secure_internet_servers,422.671446105326,
PRT,2014,secure_internet_servers,535.522238017618,
PRT,2015,secure_internet_servers,901.325690215055,
PRT,2016,secure_internet_servers,3180.29661074401,
PRT,2017,secure_internet_servers,12464.7825791482,
PRT,2018,secure_internet_servers,15977.3282734765,
PRT,2019,secure_internet_servers,19150.5894803584,
PRT,2020,secure_internet_servers,22178.9068183498,
PRT,2021,secure_internet_servers,24123.9217277333,
PRT,2022,secure_internet_servers,27622.7553426515,
PRT,2023,secure_internet_servers,28927.204260395,
ROU,2010,secure_internet_servers,39.0183747404722,
ROU,2011,secure_internet_servers,60.9007715487478,
ROU,2012,secure_internet_servers,131.368800582909,
ROU,2013,secure_internet_servers,175.893414695672,
ROU,2014,secure_internet_servers,246.72284801747,
ROU,2015,secure_internet_servers,361.230253957283,
ROU,2016,secure_internet_servers,3421.48444135896,
ROU,2017,secure_internet_servers,12254.4025986391,
ROU,2018,secure_internet_servers,15938.0958274045,
ROU,2019,secure_internet_servers,19164.605923048,
ROU,2020,secure_internet_servers,21374.339808723,
ROU,2021,secure_internet_servers,23316.8405138798,
ROU,2022,secure_internet_servers,24738.0607671931,
ROU,2023,secure_internet_servers,26836.8301148211,
SVK,2010,secure_internet_servers,136.883957274399,
SVK,2011,secure_internet_servers,198.948426047499,
SVK,2012,secure_internet_servers,357.646185104277,
SVK,2013,secure_internet_servers,493.775345702778,
SVK,2014,secure_internet_servers,657.728522367845,
SVK,2015,secure_internet_servers,1068.43890474595,
SVK,2016,secure_internet_servers,3240.77603328277,
SVK,2017,secure_internet_servers,6963.66692944886,
SVK,2018,secure_internet_servers,12993.3863567974,
SVK,2019,secure_internet_servers,20091.3176707558,
SVK,2020,secure_internet_servers,25918.3886941279,
SVK,2021,secure_internet_servers,31322.794798914,
SVK,2022,secure_internet_servers,36900.6169648393,
SVK,2023,secure_internet_servers,39911.9913612961,
SVN,2010,secure_internet_servers,333.889327403381,
SVN,2011,secure_internet_servers,499.307545681769,
SVN,2012,secure_internet_servers,967.353520073072,
SVN,2013,secure_internet_servers,1215.56171427212,
SVN,2014,secure_internet_servers,1558.2110398743,
SVN,2015,secure_internet_servers,2188.96638819577,
SVN,2016,secure_internet_servers,5630.87820974101,
SVN,2017,secure_internet_servers,19594.093655209,
SVN,2018,secure_internet_servers,33018.0809626721,
SVN,2019,secure_internet_servers,42529.9932723133,
SVN,2020,secure_internet_servers,49112.4747255423,
SVN,2021,secure_internet_servers,55445.2655711669,
SVN,2022,secure_internet_servers,61863.7776292141,
SVN,2023,secure_internet_servers,63978.5405154822,
SWE,2010,secure_internet_servers,1201.19947204804,
SWE,2011,secure_internet_servers,1711.67694071453,
SWE,2012,secure_internet_servers,2392.48925402027,
SWE,2013,secure_internet_servers,2690.51878056064,
SWE,2014,secure_internet_servers,3148.78853478354,
SWE,2015,secure_internet_servers,4207.90053377903,
SWE,2016,secure_internet_servers,6205.93293315536,
SWE,2017,secure_internet_servers,13619.1203991212,
SWE,2018,secure_internet_servers,18608.4538369414,
SWE,2019,secure_internet_servers,25688.2870684346,
SWE,2020,secure_internet_servers,32739.7400787101,
SWE,2021,secure_internet_servers,38601.5068821813,
SWE,2022,secure_internet_servers,45805.4450768818,
SWE,2023,secure_internet_servers,52996.3464606147,
UKR,2010,secure_internet_servers,12.2050965081951,
UKR,2011,secure_internet_servers,20.6876358530377,
UKR,2012,secure_internet_servers,40.3808210057136,
UKR,2013,secure_internet_servers,53.2879280296453,
UKR,2014,secure_internet_servers,73.5659106620105,
UKR,2015,secure_internet_servers,139.849613287316,
UKR,2016,secure_internet_servers,1879.89819196563,
UKR,2017,secure_internet_servers,3895.69593002172,
UKR,2018,secure_internet_servers,5949.6240420057,
UKR,2019,secure_internet_servers,7767.05391127764,
UKR,2020,secure_internet_servers,8842.70089978038,
UKR,2021,secure_internet_servers,9534.33333393531,
UKR,2022,secure_internet_servers,8917.22299276914,
UKR,2023,secure_internet_servers,9888.25753781136,
ARM,2010,electric_power_consumption,1631.30583289543,
ARM,2011,electric_power_consumption,1716.70134416592,
ARM,2012,electric_power_consumption,1804.50381931814,
ARM,2013,electric_power_consumption,1851.75380542687,
ARM,2014,electric_power_consumption,1895.28170416086,
ARM,2015,electric_power_consumption,1909.40557811356,
ARM,2016,electric_power_consumption,1889.85061658256,
ARM,2017,electric_power_consumption,2006.10861247231,
ARM,2018,electric_power_consumption,1938.69989895588,
ARM,2019,electric_power_consumption,2084.05063291139,
ARM,2020,electric_power_consumption,2114.13135235523,
ARM,2021,electric_power_consumption,2262.09364345272,
ARM,2022,electric_power_consumption,2403.67775831874,
ARM,2023,electric_power_consumption,,
AUT,2010,electric_power_consumption,8395.38541962101,
AUT,2011,electric_power_consumption,8406.10116517111,
AUT,2012,electric_power_consumption,8526.93674287434,
AUT,2013,electric_power_consumption,8501.23876406383,
AUT,2014,electric_power_consumption,8342.73695128076,
AUT,2015,electric_power_consumption,8318.46625689498,
AUT,2016,electric_power_consumption,8255.77897660756,
AUT,2017,electric_power_consumption,8458.13489776604,
AUT,2018,electric_power_consumption,8396.45084265961,
AUT,2019,electric_power_consumption,8339.93999945946,
AUT,2020,electric_power_consumption,8025.46724947246,
AUT,2021,electric_power_consumption,8396.01433574254,
AUT,2022,electric_power_consumption,8256.60586532558,
